			DocID: 53 <TITLE> Freq=(46) Rank: 10.0  TF-IDF=(0.0), DocID: 54 <TITLE> Freq=(46) Rank: 10.0  TF-IDF=(0.0), DocID: 55 <TITLE> Freq=(183) Rank: 10.0  TF-IDF=(0.0), DocID: 56 <TITLE> Freq=(183) Rank: 10.0  TF-IDF=(0.0), DocID: 57 <TITLE> Freq=(142) Rank: 10.0  TF-IDF=(0.0), DocID: 58 <TITLE> Freq=(142) Rank: 10.0  TF-IDF=(0.0), DocID: 59 <TITLE> Freq=(142) Rank: 10.0  TF-IDF=(0.0), DocID: 50 <TEXT> Freq=(182) Rank: 0.0  TF-IDF=(0.0), DocID: 51 <TEXT> Freq=(182) Rank: 0.0  TF-IDF=(0.0), DocID: 52 <TEXT> Freq=(182) Rank: 0.0  TF-IDF=(0.0)
options			DocID: 57 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 58 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 59 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 50 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907), DocID: 51 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907), DocID: 52 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907)
opération  32			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
opération  5320			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
order			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
organic			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
organization			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
organized			DocID: 53 <TEXT> Freq=(1) Rank: 1.1419936445455041  TF-IDF=(0.9162907318741551), DocID: 54 <TEXT> Freq=(1) Rank: 1.1419936445455041  TF-IDF=(0.9162907318741551), DocID: 55 <TEXT> Freq=(1) Rank: 0.899019266803717  TF-IDF=(0.9162907318741551), DocID: 56 <TEXT> Freq=(1) Rank: 0.899019266803717  TF-IDF=(0.9162907318741551)
original			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
originally			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
origins			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
oriol  51			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
others			DocID: 55 <TEXT> Freq=(3) Rank: 2.39118777463314  TF-IDF=(4.828313737302301), DocID: 56 <TEXT> Freq=(3) Rank: 2.39118777463314  TF-IDF=(4.828313737302301)
outcome			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
owners			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
oxygen			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
p   136			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
p   62			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
pacific  1			DocID: 57 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 58 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 59 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 50 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907), DocID: 51 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907), DocID: 52 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907)
packages			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
pack  44			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
page			DocID: 53 <TEXT> Freq=(1) Rank: 1.1419936445455041  TF-IDF=(0.9162907318741551), DocID: 54 <TEXT> Freq=(1) Rank: 1.1419936445455041  TF-IDF=(0.9162907318741551), DocID: 55 <TEXT> Freq=(1) Rank: 0.899019266803717  TF-IDF=(0.9162907318741551), DocID: 56 <TEXT> Freq=(1) Rank: 0.899019266803717  TF-IDF=(0.9162907318741551)
page:			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
page  1			DocID: 57 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 58 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 59 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 50 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907), DocID: 51 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907), DocID: 52 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907)
page 1 of&nbsp1 361 results			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
pamela			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
pandemonium			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
panel			DocID: 53 <TEXT> Freq=(1) Rank: 2.00587848742178  TF-IDF=(1.6094379124341003), DocID: 54 <TEXT> Freq=(1) Rank: 2.00587848742178  TF-IDF=(1.6094379124341003)
paper			DocID: 50 <TEXT> Freq=(2) Rank: 0.8466601450888657  TF-IDF=(1.3862943611198906), DocID: 51 <TEXT> Freq=(2) Rank: 0.8466601450888657  TF-IDF=(1.3862943611198906), DocID: 52 <TEXT> Freq=(2) Rank: 0.8466601450888657  TF-IDF=(1.3862943611198906), DocID: 55 <TEXT> Freq=(1) Rank: 0.6800818216064315  TF-IDF=(0.6931471805599453), DocID: 56 <TEXT> Freq=(1) Rank: 0.6800818216064315  TF-IDF=(0.6931471805599453)
papers			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
papert			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
parallel			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
parc			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
park			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
part			DocID: 53 <TEXT> Freq=(1) Rank: 1.1419936445455041  TF-IDF=(0.9162907318741551), DocID: 54 <TEXT> Freq=(1) Rank: 1.1419936445455041  TF-IDF=(0.9162907318741551), DocID: 55 <TEXT> Freq=(1) Rank: 0.899019266803717  TF-IDF=(0.9162907318741551), DocID: 56 <TEXT> Freq=(1) Rank: 0.899019266803717  TF-IDF=(0.9162907318741551)
particular			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
partner			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
partnership			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
pascal			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
pascal's			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
pascal  51			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
pascanu			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
passenger			DocID: 57 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 58 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 59 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 50 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907), DocID: 51 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907), DocID: 52 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907)
passionate			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
past			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
path			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
pathfinder			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
patients			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
patrick			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
pattern			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
paul			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
pbs			DocID: 57 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 58 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 59 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 50 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907), DocID: 51 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907), DocID: 52 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907)
pcworld  1682			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
pdf			DocID: 55 <TEXT> Freq=(2) Rank: 2.118780648751992  TF-IDF=(3.2188758248682006), DocID: 56 <TEXT> Freq=(2) Rank: 2.118780648751992  TF-IDF=(3.2188758248682006)
pearl			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
people			DocID: 50 <TEXT> Freq=(4) Rank: 0.33843367790256457  TF-IDF=(0.8925742052568391), DocID: 51 <TEXT> Freq=(4) Rank: 0.33843367790256457  TF-IDF=(0.8925742052568391), DocID: 52 <TEXT> Freq=(4) Rank: 0.33843367790256457  TF-IDF=(0.8925742052568391), DocID: 57 <TEXT> Freq=(3) Rank: 0.33776898935625316  TF-IDF=(0.6694306539426294), DocID: 58 <TEXT> Freq=(3) Rank: 0.33776898935625316  TF-IDF=(0.6694306539426294), DocID: 59 <TEXT> Freq=(3) Rank: 0.33776898935625316  TF-IDF=(0.6694306539426294), DocID: 53 <TEXT> Freq=(1) Rank: 0.2781088016692279  TF-IDF=(0.22314355131420976), DocID: 54 <TEXT> Freq=(1) Rank: 0.2781088016692279  TF-IDF=(0.22314355131420976)
per			DocID: 50 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722), DocID: 51 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722), DocID: 52 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722)
perception			DocID: 55 <TEXT> Freq=(2) Rank: 2.118780648751992  TF-IDF=(3.2188758248682006), DocID: 56 <TEXT> Freq=(2) Rank: 2.118780648751992  TF-IDF=(3.2188758248682006)
perceptron			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
perceptrons			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
percy  41			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
perfect			DocID: 50 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722), DocID: 51 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722), DocID: 52 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722)
perform			DocID: 55 <TEXT> Freq=(2) Rank: 0.29376233451795464  TF-IDF=(0.44628710262841953), DocID: 56 <TEXT> Freq=(2) Rank: 0.29376233451795464  TF-IDF=(0.44628710262841953), DocID: 57 <TEXT> Freq=(1) Rank: 0.22725258857626168  TF-IDF=(0.22314355131420976), DocID: 58 <TEXT> Freq=(1) Rank: 0.22725258857626168  TF-IDF=(0.22314355131420976), DocID: 59 <TEXT> Freq=(1) Rank: 0.22725258857626168  TF-IDF=(0.22314355131420976), DocID: 50 <TEXT> Freq=(1) Rank: 0.19619289497310297  TF-IDF=(0.22314355131420976), DocID: 51 <TEXT> Freq=(1) Rank: 0.19619289497310297  TF-IDF=(0.22314355131420976), DocID: 52 <TEXT> Freq=(1) Rank: 0.19619289497310297  TF-IDF=(0.22314355131420976)
performance			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
performing			DocID: 57 <TEXT> Freq=(2) Rank: 1.6248838186157863  TF-IDF=(2.4079456086518722), DocID: 58 <TEXT> Freq=(2) Rank: 1.6248838186157863  TF-IDF=(2.4079456086518722), DocID: 59 <TEXT> Freq=(2) Rank: 1.6248838186157863  TF-IDF=(2.4079456086518722)
perhaps			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
personalised			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
persons			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
peter			DocID: 57 <TEXT> Freq=(1) Rank: 0.22725258857626168  TF-IDF=(0.22314355131420976), DocID: 58 <TEXT> Freq=(1) Rank: 0.22725258857626168  TF-IDF=(0.22314355131420976), DocID: 59 <TEXT> Freq=(1) Rank: 0.22725258857626168  TF-IDF=(0.22314355131420976), DocID: 55 <TEXT> Freq=(1) Rank: 0.21893744519728553  TF-IDF=(0.22314355131420976), DocID: 56 <TEXT> Freq=(1) Rank: 0.21893744519728553  TF-IDF=(0.22314355131420976), DocID: 50 <TEXT> Freq=(1) Rank: 0.19619289497310297  TF-IDF=(0.22314355131420976), DocID: 51 <TEXT> Freq=(1) Rank: 0.19619289497310297  TF-IDF=(0.22314355131420976), DocID: 52 <TEXT> Freq=(1) Rank: 0.19619289497310297  TF-IDF=(0.22314355131420976)
peter  54			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
peter  93			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
pets			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
ph d			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
phd			DocID: 55 <TEXT> Freq=(12) Rank: 2.9625139624319052  TF-IDF=(19.313254949209202), DocID: 56 <TEXT> Freq=(12) Rank: 2.9625139624319052  TF-IDF=(19.313254949209202)
philip			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
philipp  42			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
philosophy			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
phony			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
phung			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
physician			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
physicians			DocID: 57 <TEXT> Freq=(2) Rank: 1.6248838186157863  TF-IDF=(2.4079456086518722), DocID: 58 <TEXT> Freq=(2) Rank: 1.6248838186157863  TF-IDF=(2.4079456086518722), DocID: 59 <TEXT> Freq=(2) Rank: 1.6248838186157863  TF-IDF=(2.4079456086518722)
physics			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
pieter  115			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
pigi			DocID: 53 <TEXT> Freq=(2) Rank: 2.471570292060388  TF-IDF=(3.2188758248682006), DocID: 54 <TEXT> Freq=(2) Rank: 2.471570292060388  TF-IDF=(3.2188758248682006)
